,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,Title,Domestic_Gross,Foreign_Gross,domestic_opening_gross,rating,foreign_market_count,distributor,director,actor_1,actor_2,Years_Since_Release,Is_Adaptation,Is_Sequel,Sony Pictures Entertainment (SPE),Twentieth Century Fox,Universal Pictures,Walt Disney Studios Motion Pictures,Warner Bros.,Action,Adventure,Comedy,G,PG,PG-13,Is_Animation,Is_Family,Is_Horror,Is_Sci-Fi,Is_Fantasy,Is_Romance,Rating,Metascore
724,724,42,42,3371366,Transformers: The Last Knight,130168683,475256474,44680073,PG-13,54,Paramount Pictures,Michael Bay,Mark Wahlberg,Anthony Hopkins,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,,
725,725,135,135,3385516,X-Men: Apocalypse,155442489,388491616,65769562,PG-13,43,Twentieth Century Fox,Bryan Singer,James McAvoy,Michael Fassbender,4,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,7.1,52.0
726,726,317,317,3393786,Jack Reacher: Never Go Back,58697076,103449000,22872490,PG-13,54,Paramount Pictures,Edward Zwick,Tom Cruise,Cobie Smulders,4,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.1,47.0
727,727,144,144,3402236,Murder on the Orient Express,102826543,249967538,28681472,PG-13,70,Twentieth Century Fox,Kenneth Branagh,Kenneth Branagh,Penélope Cruz,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.5,52.0
728,728,336,336,3410834,Allegiant,66184051,113062817,29027348,PG-13,54,Lionsgate,Robert Schwentke,Shailene Woodley,Theo James,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5.7,33.0
729,729,131,131,3411444,Ferdinand,84410380,211658819,13401586,PG,69,Twentieth Century Fox,Carlos Saldanha,John Cena,Kate McKinnon,3,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,,
730,730,9,9,3416828,Ice Age: Collision Course,64063008,344516030,21373064,PG,53,Twentieth Century Fox,Mike Thurmeier,Ray Romano,Denis Leary,4,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,5.7,34.0
731,731,163,163,3450958,War for the Planet of the Apes,146880162,343839601,56262929,PG-13,70,Twentieth Century Fox,Matt Reeves,Andy Serkis,Woody Harrelson,3,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,7.4,82.0
732,732,289,289,3460252,The Hateful Eight,54117416,101645094,4610676,R,52,The Weinstein Company,Quentin Tarantino,Samuel L. Jackson,Kurt Russell,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,68.0
733,733,88,88,3469046,Despicable Me 3,264624300,770175831,72434025,PG,67,Universal Pictures,Kyle Balda,Steve Carell,Kristen Wiig,3,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,,
734,734,461,461,3470600,Sing,270395425,363759497,35258145,PG,66,Universal Pictures,Garth Jennings,Matthew McConaughey,Reese Witherspoon,4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,7.2,59.0
735,735,298,298,3498820,Captain America: Civil War,408084349,745247771,179139142,PG-13,48,Walt Disney Studios Motion Pictures,Anthony Russo,Chris Evans,Robert Downey Jr.,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,7.9,75.0
736,736,338,338,3501632,Thor: Ragnarok,315058289,538922202,122744989,PG-13,52,Walt Disney Studios Motion Pictures,Taika Waititi,Chris Hemsworth,Tom Hiddleston,3,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,7.9,74.0
737,737,706,706,3513498,The LEGO Movie 2: The Second Part,105806508,86500000,34115335,PG,43,Warner Bros.,Mike Mitchell,Chris Pratt,Elizabeth Banks,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,,
738,738,380,380,3521164,Moana,248757044,394593566,56631401,PG,53,Walt Disney Studios Motion Pictures,Ron Clements,Auli'i Cravalho,Dwayne Johnson,4,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,7.7,81.0
739,739,841,841,3564472,Girls Trip,115171585,25380774,31201920,R,20,Universal Pictures,Malcolm D. Lee,Regina Hall,Queen Latifah,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
740,740,409,409,3606752,Cars 3,152901115,231029541,53688680,G,51,Walt Disney Studios Motion Pictures,Brian Fee,Owen Wilson,Cristela Alonzo,3,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,,
741,741,601,601,3606756,Incredibles 2,608581744,634223615,182687905,PG,53,Walt Disney Studios Motion Pictures,Brad Bird,Craig T. Nelson,Holly Hunter,2,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,7.7,80.0
742,742,488,488,3631112,The Girl on the Train,75395035,97790824,24536265,R,58,Universal Pictures,Tate Taylor,Emily Blunt,Haley Bennett,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,48.0
743,743,316,316,3659388,The Martian,228433663,401728227,54308575,PG-13,69,Twentieth Century Fox,Ridley Scott,Matt Damon,Jessica Chastain,5,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,8.0,80.0
744,744,496,496,3682448,Bridge of Spies,72313754,93164594,15371203,PG-13,61,Walt Disney Studios Motion Pictures,Steven Spielberg,Tom Hanks,Mark Rylance,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7.6,81.0
745,745,129,129,3691740,The BFG,55483770,139759641,18775350,PG,58,Walt Disney Studios Motion Pictures,Steven Spielberg,Mark Rylance,Ruby Barnhill,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6.4,66.0
746,746,765,765,3717490,Power Rangers,85364450,56972790,40300288,PG-13,65,Lionsgate,Dean Israelite,Dacre Montgomery,Naomi Scott,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,,
747,747,155,155,3731562,Kong: Skull Island,168052812,398600000,61025472,PG-13,40,Warner Bros.,Jordan Vogt-Roberts,Tom Hiddleston,Samuel L. Jackson,3,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,,
748,748,134,134,3741700,Godzilla: King of the Monsters,110500138,276100000,47776293,PG-13,44,Warner Bros.,Michael Dougherty,Kyle Chandler,Vera Farmiga,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,6.1,48.0
749,749,337,337,3741834,Lion,51738905,88574023,123360,PG-13,50,The Weinstein Company,Garth Davis,Dev Patel,Nicole Kidman,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.1,69.0
750,750,642,642,3748528,Rogue One: A Star Wars Story,532177324,523880396,155081681,PG-13,53,Walt Disney Studios Motion Pictures,Gareth Edwards,Felicity Jones,Diego Luna,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,,
751,751,692,692,3766354,The Equalizer 2,102084362,88315795,36011640,R,72,Sony Pictures Entertainment (SPE),Antoine Fuqua,Denzel Washington,Pedro Pascal,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.7,50.0
752,752,701,701,3778644,Solo: A Star Wars Story,213767512,179157295,84420489,PG-13,52,Walt Disney Studios Motion Pictures,Ron Howard,Alden Ehrenreich,Woody Harrelson,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,6.9,62.0
753,753,259,259,3783958,La La Land,151101803,295385068,881104,PG-13,66,Lionsgate,Damien Chazelle,Ryan Gosling,Emma Stone,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,8.0,93.0
754,753,259,259,3783958,La La Land,151101803,295385068,881104,PG-13,66,Lionsgate,Damien Chazelle,Ryan Gosling,Emma Stone,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,8.3,93.0
755,754,577,577,3794354,Sonic the Hedgehog,146066470,160700000,58018348,PG,56,Paramount Pictures,Jeff Fowler,Ben Schwartz,James Marsden,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,,
756,755,204,204,3829266,The Predator,51024708,109517426,24632284,R,42,Twentieth Century Fox,Shane Black,Boyd Holbrook,Trevante Rhodes,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.4,48.0
757,756,216,216,3861390,Dumbo,114766307,238518314,45990748,PG,55,Walt Disney Studios Motion Pictures,Tim Burton,Colin Farrell,Michael Keaton,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,,
758,757,242,242,3874544,The Boss Baby,175003033,352962903,50198902,PG,69,Twentieth Century Fox,Tom McGrath,Alec Baldwin,Steve Buscemi,3,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,,
759,758,573,573,3890160,Baby Driver,107825862,119119225,20553320,R,71,TriStar Pictures,Edgar Wright,Ansel Elgort,Jon Bernthal,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.6,86.0
760,759,520,520,3896198,Guardians of the Galaxy Vol. 2,389813101,473942950,146510104,PG-13,52,Walt Disney Studios Motion Pictures,James Gunn,Chris Pratt,Zoe Saldana,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,7.6,67.0
761,760,250,250,3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,82051601,163572247,35316382,PG-13,47,Paramount Pictures,Dave Green,Megan Fox,Will Arnett,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,6.0,40.0
762,761,95,95,4046784,Maze Runner: The Scorch Trials,81697192,230598864,30316510,PG-13,79,Twentieth Century Fox,Wes Ball,Dylan O'Brien,Kaya Scodelario,5,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,6.3,43.0
763,762,724,724,4116284,The Lego Batman Movie,175750384,136200000,53003468,PG,41,Warner Bros.,Chris McKay,Will Arnett,Michael Cera,3,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,,
764,763,75,75,4123430,Fantastic Beasts: The Crimes of Grindelwald,159555901,495300000,62163104,PG-13,43,Warner Bros.,David Yates,Eddie Redmayne,Katherine Waterston,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,6.6,52.0
765,764,361,361,4154664,Captain Marvel,426829839,701446251,153433423,PG-13,56,Walt Disney Studios Motion Pictures,Anna Boden,Brie Larson,Samuel L. Jackson,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,6.9,64.0
766,765,241,241,4154756,Avengers: Infinity War,678815482,1369544272,257698183,PG-13,54,Walt Disney Studios Motion Pictures,Anthony Russo,Robert Downey Jr.,Chris Hemsworth,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,8.5,68.0
767,766,176,176,4154796,Avengers: Endgame,858373000,1939427564,357115007,PG-13,56,Walt Disney Studios Motion Pictures,Anthony Russo,Robert Downey Jr.,Chris Evans,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,8.5,78.0
768,767,726,726,4160708,Don't Breathe,89217875,68612612,26411706,R,54,Screen Gems,Fede Alvarez,Stephen Lang,Jane Levy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.2,71.0
769,768,392,392,4196776,Jason Bourne,162434410,253050504,59215365,PG-13,63,Universal Pictures,Paul Greengrass,Matt Damon,Tommy Lee Jones,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.7,58.0
770,769,690,690,4425200,John Wick: Chapter 2,92029184,79518618,30436123,R,65,Lionsgate,Chad Stahelski,Keanu Reeves,Riccardo Scamarcio,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5,75.0
771,770,166,166,4465564,Fifty Shades Darker,114581250,266964596,46607250,R,59,Universal Pictures,James Foley,Dakota Johnson,Jamie Dornan,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
772,771,12,12,4468740,Paddington 2,40891591,187087054,11001961,PG,77,Warner Bros.,Paul King,Ben Whishaw,Hugh Grant,3,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,7.8,88.0
773,772,109,109,4477536,Fifty Shades Freed,100407760,271577258,38560195,R,61,Universal Pictures,James Foley,Dakota Johnson,Jamie Dornan,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5,31.0
774,773,28,28,4500922,Maze Runner: The Death Cure,58032443,230142892,24167011,PG-13,70,Twentieth Century Fox,Wes Ball,Dylan O'Brien,Ki Hong Lee,2,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,6.2,50.0
775,774,234,234,4520988,Frozen II,477373578,972653355,130263358,PG,54,Walt Disney Studios Motion Pictures,Chris Buck,Kristen Bell,Idina Menzel,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,7.2,64.0
776,775,348,348,4555426,Darkest Hour,56468410,94378864,175006,PG-13,65,Focus Features,Joe Wright,Gary Oldman,Lily James,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.4,75.0
777,776,639,639,4575576,Christopher Robin,99215042,98529335,24585139,PG,51,Walt Disney Studios Motion Pictures,Marc Forster,Ewan McGregor,Hayley Atwell,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,7.3,60.0
778,777,404,404,4624424,Storks,72679278,110709675,21311407,PG,41,Warner Bros.,Nicholas Stoller,Andy Samberg,Katie Crown,4,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,6.9,56.0
779,778,16,16,4630562,The Fate of the Furious,226008385,1009996733,98786705,PG-13,65,Universal Pictures,F. Gary Gray,Vin Diesel,Jason Statham,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,
780,779,648,648,4633694,Spider-Man: Into the Spider-Verse,190241310,185299521,35363376,PG,75,Sony Pictures Entertainment (SPE),Bob Persichetti,Shameik Moore,Jake Johnson,2,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,,
781,780,72,72,4649466,Kingsman: The Golden Circle,100234838,310667824,39023010,R,70,Twentieth Century Fox,Matthew Vaughn,Taron Egerton,Colin Firth,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
782,781,778,778,4651520,Bad Moms,113257297,70678777,23817340,R,58,STX Entertainment,Jon Lucas,Mila Kunis,Kathryn Hahn,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.2,60.0
783,782,114,114,4701182,Bumblebee,127195589,340794056,21654047,PG-13,54,Paramount Pictures,Travis Knight,Hailee Steinfeld,Jorge Lendeborg Jr.,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,6.8,66.0
784,783,729,729,4765284,Pitch Perfect 3,104897530,80502815,19928525,PG-13,45,Universal Pictures,Trish Sie,Anna Kendrick,Rebel Wilson,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,
785,784,58,58,4777008,Maleficent: Mistress of Evil,113929605,377800484,36948713,PG,54,Walt Disney Studios Motion Pictures,Joachim Rønning,Angelina Jolie,Elle Fanning,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,,
786,785,118,118,4779682,The Meg,145443742,384815731,45402195,PG-13,41,Warner Bros.,Jon Turteltaub,Jason Statham,Bingbing Li,4,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,,
787,786,523,523,4786282,Lights Out,67268835,81600000,21688103,PG-13,39,Warner Bros.,David F. Sandberg,Teresa Palmer,Gabriel Bateman,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,6.4,58.0
788,787,822,822,4846340,Hidden Figures,169607287,66349611,515499,PG,55,Twentieth Century Fox,Theodore Melfi,Taraji P. Henson,Octavia Spencer,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.8,74.0
789,788,403,403,4877122,The Emoji Movie,86089513,131687133,24531923,PG,74,Sony Pictures Entertainment (SPE),Tony Leondis,T.J. Miller,James Corden,3,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,,
790,789,206,206,4881806,Jurassic World: Fallen Kingdom,417719760,890765087,148024610,PG-13,66,Universal Pictures,J.A. Bayona,Chris Pratt,Bryce Dallas Howard,2,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,6.2,51.0
791,790,125,125,4912910,Mission: Impossible - Fallout,220159104,570961322,61236534,PG-13,57,Paramount Pictures,Christopher McQuarrie,Tom Cruise,Henry Cavill,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.8,86.0
792,791,623,623,4972582,Split,138291365,140162993,40010975,PG-13,64,Universal Pictures,M. Night Shyamalan,James McAvoy,Anya Taylor-Joy,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,
793,792,312,312,5013056,Dunkirk,189740665,337208738,50513488,PG-13,43,Warner Bros.,Christopher Nolan,Fionn Whitehead,Barry Keoghan,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,7.9,94.0
794,793,268,268,5027774,"Three Billboards Outside Ebbing, Missouri",54513740,105678291,322168,R,66,Fox Searchlight Pictures,Martin McDonagh,Frances McDormand,Woody Harrelson,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.2,88.0
795,794,609,609,5028340,Mary Poppins Returns,171958438,177587528,23523121,PG,53,Walt Disney Studios Motion Pictures,Rob Marshall,Emily Blunt,Lin-Manuel Miranda,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,6.8,66.0
796,795,293,293,5095030,Ant-Man and the Wasp,216648740,406025399,75812205,PG-13,52,Walt Disney Studios Motion Pictures,Peyton Reed,Paul Rudd,Evangeline Lilly,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,7.1,70.0
797,796,333,333,5113040,The Secret Life of Pets 2,158874395,271176898,46652680,PG,66,Universal Pictures,Chris Renaud,Patton Oswalt,Kevin Hart,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,,
798,797,230,230,5117670,Peter Rabbit,115253424,236013009,25010928,PG,74,Sony Pictures Entertainment (SPE),Will Gluck,James Corden,Fayssal Bazzi,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,6.5,51.0
799,798,247,247,5140878,Annabelle: Creation,102092201,204423683,35006404,R,40,Warner Bros.,David F. Sandberg,Anthony LaPaglia,Samara Lee,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,
800,799,563,563,5164214,Ocean's 8,140218711,157500000,41607378,PG-13,40,Warner Bros.,Gary Ross,Sandra Bullock,Cate Blanchett,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,6.2,61.0
801,800,202,202,5220122,Hotel Transylvania 3: Summer Vacation,167510016,361073758,44076225,PG,75,Sony Pictures Entertainment (SPE),Genndy Tartakovsky,Adam Sandler,Andy Samberg,2,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,6.3,54.0
802,801,443,443,5463162,Deadpool 2,324591735,461202444,125507153,R,70,Twentieth Century Fox,David Leitch,Ryan Reynolds,Josh Brolin,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.7,66.0
803,802,803,803,5503686,Hustlers,104963598,52600000,33181361,R,30,STX Entertainment,Lorene Scafaria,Constance Wu,Jennifer Lopez,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.4,79.0
804,803,198,198,5523010,The Nutcracker and the Four Realms,54858851,119102218,20352491,PG,53,Walt Disney Studios Motion Pictures,Lasse Hallström,Mackenzie Foy,Keira Knightley,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5.5,39.0
805,804,229,229,5580390,The Shape of Water,63859435,131473877,166564,R,67,Fox Searchlight Pictures,Guillermo del Toro,Sally Hawkins,Octavia Spencer,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,7.3,87.0
806,805,740,740,5657846,Daddy's Home 2,104029443,76583737,29651193,PG-13,49,Paramount Pictures,Sean Anders,Will Ferrell,Mark Wahlberg,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,
807,806,427,427,5726086,Insidious: The Last Key,67745330,100140258,29581355,PG-13,65,Universal Pictures,Adam Robitel,Lin Shaye,Leigh Whannell,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.7,49.0
808,807,51,51,5758778,Skyscraper,68420120,236448841,24905015,PG-13,66,Universal Pictures,Rawson Marshall Thurber,Dwayne Johnson,Neve Campbell,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.8,51.0
809,808,210,210,5814060,The Nun,117450119,248101575,53807379,R,41,Warner Bros.,Corin Hardy,Demián Bichir,Taissa Farmiga,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.3,46.0
810,809,387,387,5814534,Spies in Disguise,66757013,104859751,13354798,PG,54,Twentieth Century Fox,Nick Bruno,Rachel Brosnahan,Jarrett Bruno,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,,
811,810,367,367,5848272,Ralph Breaks the Internet,201091711,328232251,56237634,PG,53,Walt Disney Studios Motion Pictures,Phil Johnston,John C. Reilly,Sarah Silverman,2,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,7.1,71.0
812,811,248,248,5884052,Pokémon Detective Pikachu,144105346,288900000,54365242,PG,46,Warner Bros.,Rob Letterman,Ryan Reynolds,Justice Smith,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,,
813,812,324,324,5886046,Escape Room,57005601,98706476,18238172,PG-13,70,Sony Pictures Entertainment (SPE),Adam Robitel,Taylor Russell,Logan Miller,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,6.3,48.0
814,813,128,128,6095472,The Angry Birds Movie 2,41667116,106124931,10354073,PG,76,Sony Pictures Entertainment (SPE),Thurop Van Orman,Jason Sudeikis,Josh Gad,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,,
815,814,232,232,6105098,The Lion King,543638043,1113325747,191770759,PG,56,Walt Disney Studios Motion Pictures,Jon Favreau,Donald Glover,Beyoncé,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,7.0,55.0
816,815,260,260,6139732,Aladdin,355559216,695134737,91500929,PG,55,Walt Disney Studios Motion Pictures,Guy Ritchie,Will Smith,Mena Massoud,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,7.0,53.0
817,816,674,674,6146586,John Wick: Chapter 3 - Parabellum,171015687,155694040,56818067,R,75,Lionsgate,Chad Stahelski,Keanu Reeves,Halle Berry,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5,73.0
818,817,389,389,6182908,Smallfoot,83240103,130800000,23045635,PG,40,Warner Bros.,Karey Kirkpatrick,Channing Tatum,James Corden,2,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,,
819,818,562,562,6189022,Angel Has Fallen,69030436,77631541,21380987,R,55,Lionsgate,Ric Roman Waugh,Gerard Butler,Frederick Schmidt,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
820,819,533,533,6294822,The Post,81903458,97866009,526011,PG-13,67,Twentieth Century Fox,Steven Spielberg,Meryl Streep,Tom Hanks,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.2,83.0
821,820,284,284,6320628,Spider-Man: Far from Home,390532085,741395911,92579212,PG-13,75,Sony Pictures Entertainment (SPE),Jon Watts,Tom Holland,Samuel L. Jackson,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,7.6,69.0
822,821,265,265,6324278,Abominable,60716390,118336168,20612100,PG,64,Universal Pictures,Jill Culton,Chloe Bennet,Albert Tsai,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,,
823,822,698,698,6343314,Creed II,115715889,98500000,35574710,PG-13,43,Metro-Goldwyn-Mayer (MGM),Steven Caple Jr.,Michael B. Jordan,Sylvester Stallone,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.2,66.0
824,823,629,629,6398184,Downton Abbey,96854135,96966620,31033665,PG,55,Focus Features,Michael Engler,Stephen Campbell Moore,Michael Fox,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,
825,824,65,65,6450804,Terminator: Dark Fate,62253077,198866215,29033832,R,49,Paramount Pictures,Tim Miller,Linda Hamilton,Arnold Schwarzenegger,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.4,54.0
826,825,94,94,6565702,X-Men: Dark Phoenix,65845974,186597000,32828348,PG-13,54,Twentieth Century Fox,Simon Kinberg,James McAvoy,Michael Fassbender,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5.8,43.0
827,826,708,708,6644200,A Quiet Place,188024361,152924808,50203562,PG-13,57,Paramount Pictures,John Krasinski,Emily Blunt,John Krasinski,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,7.5,82.0
828,827,193,193,6673612,Dolittle,77047065,168244352,21844045,PG,67,Universal Pictures,Stephen Gaghan,Robert Downey Jr.,Antonio Banderas,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,,
829,828,5,5,6723592,Tenet,45100000,262000000,20200000,PG-13,31,Warner Bros.,Christopher Nolan,John David Washington,Robert Pattinson,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,,
830,829,34,34,6751668,Parasite,53369749,204158673,393216,R,34,Neon,Bong Joon Ho,Kang-ho Song,Sun-kyun Lee,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
831,830,515,515,6823368,Glass,111048468,135950571,40328920,PG-13,52,Universal Pictures,M. Night Shyamalan,James McAvoy,Bruce Willis,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6.7,43.0
832,831,812,812,6857112,Us,175084580,80100000,71117625,R,64,Universal Pictures,Jordan Peele,Lupita Nyong'o,Winston Duke,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.9,81.0
833,832,173,173,6911608,Mamma Mia! Here We Go Again,120634935,274466207,34952180,PG-13,65,Universal Pictures,Ol Parker,Lily James,Amanda Seyfried,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,6.7,60.0
834,833,26,26,6921996,Johnny English Strikes Again,4412170,154560329,1638895,PG,65,Universal Pictures,David Kerr,Rowan Atkinson,Ben Miller,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,
835,834,97,97,6966692,Green Book,85080171,236672485,320429,PG-13,71,Universal Pictures,Peter Farrelly,Viggo Mortensen,Mahershala Ali,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
